~Ascii          DEPT                CHRP                CHRS                DTCO                DTRP                DTSM                DTRS              GR_ARC                ROP5
          3236.42320             0.91022          -999.25000           240.21474           240.21474           440.02509           440.02509           167.09607            31.95257
          3236.57560             0.90055          -999.25000           236.95540           236.95540           438.64282           438.64282           164.01900            33.41539
          3236.72800             0.90107          -999.25000           234.42676           234.42676           435.60892           435.60892           153.99095            34.16412
          3236.88040             0.89143          -999.25000           232.06757           232.06757           432.06760           432.06760           147.55919            35.40769
          3237.03280             0.89587          -999.25000           229.12221           229.12221           429.10397           429.10397           146.21608            33.04857
          3237.18520             0.86874          -999.25000           229.82288           229.82288           426.79895           426.79895           145.95450            28.67249
          3237.33760             0.85524          -999.25000           233.88518           233.88518           424.34866           424.34866           145.13010            26.68847
          3237.49000             0.83391             0.95403           237.81589           237.81589           422.49255           422.49255           142.04585            19.09405
          3237.64240             0.86610             0.95487           241.02592           241.02592           422.65988           422.65988           138.78546            12.78093
          3237.79480             0.84192             0.95567           244.03687           244.03687           426.37015           426.37015           139.83124            12.05725
          3237.94720             0.80569             0.95879           244.75383           244.75383           432.12195           432.12195           145.60837            11.88244
          3238.09960             0.85599             0.95967           243.99104           243.99104           437.05173           437.05173           151.12723            11.72267
          3238.25200             0.90423             0.95889           244.43001           244.43001           439.44080           439.44080           153.45804            11.67028
          3238.40440             0.91137             0.95539           245.95078           245.95078           440.15820           440.15820           157.79727            12.06993
          3238.55680             0.89892             0.94723           246.07327           246.07327           440.36414           440.36414           164.71075            12.31320
          3238.70920             0.87376             0.93855           243.28448           243.28448           440.05130           440.05130           167.89465            17.88804
          3238.86160             0.81508             0.93140           239.72432           239.72432           439.30597           439.30597           167.03049            26.23322
          3239.01400             0.74647             0.92160           237.37280           237.37280           438.96780           438.96780           162.15672            29.62018
          3239.16640             0.69987             0.91206           235.68201           235.68201           439.96472           439.96472           154.35226            30.53783
          3239.31880             0.70756             0.91035           235.38695           235.38695           441.34723           441.34723           146.42300            31.66712
          3239.47120             0.76582             0.92133           237.08052           237.08052           441.58691           441.58691           141.73453            33.17211
          3239.62360             0.82450             0.93090           236.29202           236.29202           440.53134           440.53134           141.71014            33.63624
          3239.77600             0.86246             0.93736           232.87183           232.87183           438.99866           438.99866           143.50401            31.05073
          3239.92840             0.88013             0.93700           232.74869           232.74869           436.79318           436.79318           146.23436            30.16156
          3240.08080             0.89584             0.92872           235.32426           235.32426           433.28281           433.28281           150.37788            31.23092
          3240.23320             0.88787             0.92650           234.20099           234.20099           428.34949           428.34949           153.31824            31.26744
          3240.38560             0.84827             0.93340           231.66322           231.66322           423.30072           423.30072           151.08095            30.37837
          3240.53800             0.82147             0.94515           231.27907           231.27907           420.27490           420.27490           146.26274            28.89813
          3240.69040             0.81361             0.95893           232.96510           232.96510           420.07086           420.07086           146.58849            28.19217
          3240.84280             0.76146             0.96510           233.13362           233.13362           422.32895           422.32895           151.55530            29.46736
          3240.99520             0.73423             0.96722           236.32219           236.32219           425.79266           425.79266           154.93896            32.36872
          3241.14760             0.81276             0.96370           241.44379           241.44379           428.48300           428.48300           155.24734            33.49913
          3241.30000             0.80278             0.95209           241.50420           241.50420           428.07016           428.07016           152.51840            32.17713
          3241.45240             0.77344             0.94423           235.53981           235.53981           424.78729           424.78729           147.48962            32.01792
          3241.60480             0.82577          -999.25000           228.43640           228.43640           420.53729           420.53729           142.47464            32.38187
          3241.75720             0.83906          -999.25000           224.71016           224.71016           417.19745           417.19745           140.52763            33.03636
          3241.90960             0.82823          -999.25000           227.45482           227.45482           415.85767           415.85767           141.61589            33.93153
          3242.06200             0.85011          -999.25000           232.79768           232.79768           416.42554           416.42554           139.28481            33.17765
          3242.21440             0.85205          -999.25000           235.29448           235.29448           417.87424           417.87424           133.19942            32.91336
          3242.36680             0.84740          -999.25000           233.45717           233.45717           419.59158           419.59158           130.29539            32.91146
          3242.51920             0.83833             0.92458           232.51703           232.51703           421.71457           421.71457           130.52003            33.54998
          3242.67160             0.83765             0.90210           234.83636           234.83636           424.02811           424.02811           130.92981            34.61517
          3242.82400             0.85073          -999.25000           237.82703           237.82703           425.87793           425.87793           135.17160            36.61983
          3242.97640             0.88905          -999.25000           239.04150           239.04150           426.50806           426.50806           140.99835            37.63961
          3243.12880             0.89185          -999.25000           238.18410           238.18410           425.94653           425.94653           144.17999            36.34489
          3243.28120             0.88109          -999.25000           237.04111           237.04111           425.56418           425.56418           144.56914            34.02848
          3243.43360             0.85282          -999.25000           238.18713           238.18713           426.46140           426.46140           141.50291            32.74427
          3243.58600             0.82263          -999.25000           241.01836           241.01836           428.61557           428.61557           139.14160            32.51102
          3243.73840             0.81370             0.93453           242.35851           242.35851           431.99756           431.99756           139.66370            33.06807
          3243.89080             0.79337             0.94267           242.79588           242.79588           436.78241           436.78241           143.03929            33.29571
          3244.04320             0.79042             0.94599           245.62340           245.62340           441.38629           441.38629           150.12277            31.45853
          3244.19560             0.79608             0.94688           249.50049           249.50049           443.76733           443.76733           153.35172            28.21954
          3244.34800             0.85471             0.94806           250.13014           250.13014           443.23157           443.23157           153.66841            26.92397
          3244.50040             0.89126             0.95401           247.77791           247.77791           440.91541           440.91541           158.34270            27.78757
          3244.65280             0.89413             0.95789           244.86096           244.86096           438.23840           438.23840           162.52844            28.38672
          3244.80520             0.88633             0.95880           241.74409           241.74409           436.68326           436.68326           159.73940            29.04222
          3244.95760             0.90068             0.95254           239.36186           239.36186           437.29025           437.29025           154.42665            30.73803
          3245.11000             0.90172             0.94084           239.07323           239.07323           438.87094           438.87094           154.08348            32.17605
          3245.26240             0.90691             0.93043           240.18585           240.18585           439.40488           439.40488           157.83487            34.98998
          3245.41480             0.91275             0.93482           241.67224           241.67224           437.90085           437.90085           161.55872            40.01964
          3245.56720             0.88772             0.95199           242.72180           242.72180           435.40872           435.40872           161.27559            42.95837
          3245.71960             0.86369             0.96014           243.85600           243.85600           432.39838           432.39838           156.90945            41.61888
          3245.87200             0.84666             0.95765           245.22261           245.22261           428.57730           428.57730           153.83430            41.43174
          3246.02440             0.89635             0.95069           242.77643           242.77643           424.56964           424.56964           151.03252            44.83392
          3246.17680             0.89856          -999.25000           238.68546           238.68546           421.76816           421.76816           147.37012            46.01498
          3246.32920             0.87503          -999.25000           236.40581           236.40581           420.87387           420.87387           141.51414            44.14828
          3246.48160             0.86180          -999.25000           236.05006           236.05006           419.37772           419.37772           132.32578            42.77216
          3246.63400             0.83486          -999.25000           235.88933           235.88933           417.31680           417.31680           130.47968            42.55367
          3246.78640             0.83325          -999.25000           237.77547           237.77547           417.53125           417.53125           140.90565            45.72273
          3246.93880             0.86005          -999.25000           239.82202           239.82202           422.30545           422.30545           151.26799            55.64713
          3247.09120             0.89730             0.96990           240.39175           240.39175           428.32794           428.32794           152.43855            65.21190
          3247.24360             0.89595             0.96710           239.60794           239.60794           432.95743           432.95743           150.03029            54.47430
          3247.39600             0.85811             0.95750           239.76288           239.76288           435.14771           435.14771           152.76358            42.53666
          3247.54840             0.80009          -999.25000           240.18752           240.18752           435.17731           435.17731           157.95975            39.54497
          3247.70080             0.81202          -999.25000           241.44479           241.44479           433.92603           433.92603           155.52847            38.21079
          3247.85320             0.82430          -999.25000           241.09314           241.09314           431.53619           431.53619           148.82578            36.98034
          3248.00560             0.83895          -999.25000           239.13826           239.13826           428.14114           428.14114           148.18979            35.05210
          3248.15800             0.86175          -999.25000           238.42723           238.42723           425.40234           425.40234           151.83958            32.96981
          3248.31040             0.88144          -999.25000           242.41209           242.41209           425.45139           425.45139           156.44926            30.95471
          3248.46280             0.88402          -999.25000           246.66489           246.66489           425.97281           425.97281           157.97400            32.08926
          3248.61520             0.86713          -999.25000           245.44872           245.44872           424.27856           424.27856           150.92207            34.06781
          3248.76760             0.88899          -999.25000           240.61867           240.61867           421.42725           421.42725           141.60550            34.15924
          3248.92000             0.92137          -999.25000           239.00391           239.00391           421.20850           421.20850           143.55263            29.78550
          3249.07240             0.87803          -999.25000           242.77205           242.77205           423.97467           423.97467           150.94839            26.43180
          3249.22480             0.82283          -999.25000           243.60719           243.60719           428.06210           428.06210           149.97092            26.21404
          3249.37720             0.80962          -999.25000           243.20621           243.20621           432.17200           432.17200           144.28880            25.69719
          3249.52960             0.82835          -999.25000           244.31284           244.31284           436.12143           436.12143           141.35005            25.30779
          3249.68200             0.74344          -999.25000           245.95955           245.95955           439.19067           439.19067           142.77406            26.05126
          3249.83440             0.78743             0.95304           245.02309           245.02309           440.46405           440.46405           145.36456            27.12282
          3249.98680             0.92497             0.95625           244.00644           244.00644           440.83154           440.83154           145.47012            29.10626
          3250.13920             0.94401             0.95904           243.27840           243.27840           441.49402           441.49402           146.10146            25.22915
          3250.29160             0.93615             0.95290           242.60725           242.60725           442.64520           442.64520           148.53363            18.94887
          3250.44400             0.89526             0.94948           241.87982           241.87982           444.13797           444.13797           151.02751            17.45008
          3250.59640             0.89713             0.95376           242.74657           242.74657           446.34128           446.34128           152.03555            18.17710
          3250.74880             0.90690             0.95600           246.34084           246.34084           448.47046           448.47046           152.61714            18.84610
          3250.90120             0.88896             0.96062           250.46703           250.46703           449.99118           449.99118           156.27954            19.04663
          3251.05360             0.85567             0.95737           254.30237           254.30237           451.85138           451.85138           166.52177            18.71114
          3251.20600             0.83469             0.95219           256.73642           256.73642           454.84030           454.84030           175.82829            17.66061
          3251.35840             0.86943             0.94794           254.91920           254.91920           457.43082           457.43082           173.48305            19.19158
          3251.51080             0.89528             0.94641           250.31668           250.31668           457.69986           457.69986           165.79169            28.37041
          3251.66320             0.88894             0.94275           246.13777           246.13777           455.87778           455.87778           156.99606            32.83404
          3251.81560             0.86657             0.94134           243.06010           243.06010           453.42419           453.42419           147.38182            30.18341
          3251.96800             0.82878             0.94315           240.41737           240.41737           450.54633           450.54633           144.79124            28.01747
          3252.12040             0.82597          -999.25000           239.49193           239.49193           446.65692           446.65692           146.64748            26.71585
          3252.27280             0.82071          -999.25000           241.92625           241.92625           442.90448           442.90448           147.24109            26.66651
          3252.42520             0.84235          -999.25000           243.88968           243.88968           440.32050           440.32050           149.39026            28.01205
          3252.57760             0.86010          -999.25000           242.26764           242.26764           438.80200           438.80200           152.62715            31.25956
          3252.73000             0.88298          -999.25000           239.29691           239.29691           438.84775           438.84775           150.82040            31.19898
          3252.88240             0.88400          -999.25000           239.43463           239.43463           441.43744           441.43744           142.40579            30.57271
          3253.03480             0.89115          -999.25000           243.01816           243.01816           445.24670           445.24670           136.08281            31.03903
          3253.18720             0.92652             0.92866           247.11992           247.11992           448.27133           448.27133           136.44470            30.49327
          3253.33960             0.91163             0.92028           249.21367           249.21367           449.80237           449.80237           142.14839            29.13338
          3253.49200             0.86893             0.92716           249.39923           249.39923           449.76877           449.76877           151.70105            27.71034
          3253.64440             0.88950             0.94260           248.28937           248.28937           448.22083           448.22083           158.63727            26.77431
          3253.79680             0.90801             0.94570           246.97322           246.97322           446.35547           446.35547           159.40858            25.87848
          3253.94920             0.90442             0.93323           246.18723           246.18723           444.94849           444.94849           158.41298            25.63939
          3254.10160             0.89994             0.91832           245.03300           245.03300           444.69162           444.69162           159.95230            26.30847
          3254.25400             0.91303             0.91890           243.29979           243.29979           445.47522           445.47522           159.89981            27.46189
          3254.40640             0.91209             0.93900           243.64145           243.64145           446.55234           446.55234           156.49168            29.15268
          3254.55880             0.88951             0.95408           245.97488           245.97488           447.05185           447.05185           158.17770            32.44993
          3254.71120             0.86726             0.95683           247.18474           247.18474           446.94464           446.94464           166.29173            33.71996
          3254.86360             0.88948             0.95417           246.83948           246.83948           445.92850           445.92850           171.23520            33.87201
          3255.01600             0.92336             0.94983           245.38544           245.38544           443.49863           443.49863           166.84525            34.68120
          3255.16840             0.91003             0.94110           243.82513           243.82513           439.89578           439.89578           158.47942            36.38878
          3255.32080             0.88778             0.94045           242.52565           242.52565           436.83075           436.83075           154.69963            34.36320
          3255.47320             0.89695          -999.25000           240.61223           240.61223           435.10446           435.10446           153.72755            30.42154
          3255.62560             0.91387          -999.25000           238.20033           238.20033           434.38568           434.38568           147.17639            28.09861
          3255.77800             0.91256          -999.25000           238.14134           238.14134           433.91827           433.91827           137.56868            25.62460
          3255.93040             0.91191          -999.25000           239.19180           239.19180           433.47247           433.47247           138.71976            22.40408
          3256.08280             0.91155          -999.25000           239.17032           239.17032           433.01349           433.01349           147.98811            20.33746
          3256.23520             0.89526          -999.25000           238.41704           238.41704           432.45688           432.45688           150.73137            18.62484
          3256.38760             0.89764          -999.25000           238.92055           238.92055           432.22549           432.22549           143.21393            17.93487
          3256.54000             0.88583          -999.25000           240.14293           240.14293           432.52094           432.52094           134.73680            19.12310
          3256.69240             0.88367          -999.25000           241.25720           241.25720           433.24307           433.24307           134.23189            20.94724
          3256.84480             0.87523          -999.25000           241.25954           241.25954           434.33679           434.33679           141.06810            22.48042
          3256.99720             0.87444             0.95341           241.52069           241.52069           435.90750           435.90750           151.07561            23.70875
          3257.14960             0.84895             0.94009           243.00644           243.00644           438.25079           438.25079           156.27481            26.55071
          3257.30200             0.79935             0.92901           243.78345           243.78345           440.75220           440.75220           153.74231            29.14412
          3257.45440             0.75123             0.93305           241.84570           241.84570           441.85910           441.85910           149.43733            35.32454
          3257.60680             0.79953             0.94605           240.49283           240.49283           441.18524           441.18524           145.95627            38.02682
          3257.75920             0.85839             0.95559           239.82843           239.82843           439.57230           439.57230           146.47495            36.95253
          3257.91160             0.85001             0.96323           240.71201           240.71201           437.82584           437.82584           151.87474            36.79670
          3258.06400             0.80744             0.96558           243.09538           243.09538           436.18869           436.18869           154.49203            36.01596
          3258.21640             0.82040             0.95879           247.14868           247.14868           434.48749           434.48749           150.93629            34.38145
          3258.36880             0.87718             0.95178           248.58687           248.58687           433.22702           433.22702           147.11604            34.27395
          3258.52120             0.85099             0.95062           246.99666           246.99666           433.38965           433.38965           146.98734            34.21415
          3258.67360             0.81432             0.95273           246.05530           246.05530           435.05258           435.05258           147.33385            33.54655
          3258.82600             0.85184             0.95583           248.20720           248.20720           436.11246           436.11246           147.81638            34.33572
          3258.97840             0.87063             0.95586           249.73717           249.73717           435.30130           435.30130           151.24947            35.83234
          3259.13080             0.86418             0.95552           249.50737           249.50737           433.38623           433.38623           155.74384            36.76819
          3259.28320             0.90068             0.95499           247.28363           247.28363           431.69318           431.69318           156.30026            38.53186
          3259.43560             0.93077             0.95574           246.28127           246.28127           431.02588           431.02588           153.74675            41.61382
          3259.58800             0.93179             0.95979           245.66367           245.66367           431.36719           431.36719           152.18225            40.41497
          3259.74040             0.93001             0.95906           243.96626           243.96626           431.69763           431.69763           147.56216            39.07113
          3259.89280             0.93765          -999.25000           241.23790           241.23790           430.76263           430.76263           136.86356            42.94115
          3260.04520             0.91970          -999.25000           238.05029           238.05029           429.04175           429.04175           133.50999            45.41272
          3260.19760             0.90722          -999.25000           235.92381           235.92381           427.83362           427.83362           144.15759            42.82610
          3260.35000             0.89664          -999.25000           234.62700           234.62700           427.42966           427.42966           153.71770            38.71504
          3260.50240             0.82605          -999.25000           231.98096           231.98096           427.34598           427.34598           153.20673            34.30733
          3260.65480             0.77771          -999.25000           228.73331           228.73331           427.26270           427.26270           148.77940            31.08460
          3260.80720             0.85645          -999.25000           230.90376           230.90376           427.17969           427.17969           145.28587            29.87464
          3260.95960             0.89350          -999.25000           234.32411           234.32411           427.09601           427.09601           145.45782            30.14141
          3261.11200             0.90773          -999.25000           233.87204           233.87204           427.01422           427.01422           146.90065            29.69859
          3261.26440             0.90961          -999.25000           228.98721           228.98721           426.97064           426.97064           145.71414            28.95859
          3261.41680             0.87106          -999.25000           222.78934           222.78934           427.15106           427.15106           147.63432            29.62549
          3261.56920             0.84686             0.96447           222.43936           222.43936           427.72293           427.72293           153.73924            27.63832
          3261.72160             0.85834             0.96256           229.21136           229.21136           428.25375           428.25375           158.86647            19.22991
          3261.87400             0.89389             0.96182           235.98126           235.98126           428.81027           428.81027           161.47014            14.54466
          3262.02640             0.90520             0.96198           238.86047           238.86047           429.85855           429.85855           156.61440            14.94559
          3262.17880             0.90714             0.95998           240.82593           240.82593           430.50830           430.50830           147.12207            15.41755
          3262.33120             0.87840             0.95692           243.91206           243.91206           429.03220           429.03220           144.44101            16.01091
          3262.48360             0.85349          -999.25000           248.34930           248.34930           426.64960           426.64960           148.96875            16.46908
          3262.63600             0.87183          -999.25000           250.82138           250.82138           426.24371           426.24371           155.77342            16.71944
          3262.78840             0.90488          -999.25000           249.90308           249.90308           428.80447           428.80447           159.20508            16.89773
          3262.94080             0.91805             0.95479           248.76903           248.76903           432.58810           432.58810           153.38449            39.49921
          3263.09320             0.89968             0.95745           249.11964           249.11964           435.14017           435.14017           145.68440            56.62316
          3263.24560             0.81369             0.95880           248.39224           248.39224           435.85370           435.85370           146.71489            56.31750
          3263.39800             0.74336             0.95617           246.43578           246.43578           435.11838           435.11838           153.43344            55.81657
          3263.55040          -999.25000             0.95482           244.41545           244.41545           433.88657           433.88657           156.48671            55.01344
          3263.70280          -999.25000             0.95348           244.66660           244.66660           433.51785           433.51785           153.76488            53.01774
          3263.85520          -999.25000             0.95117           247.35948           247.35948           434.26306           434.26306           145.82114            50.45617
          3264.00760             0.80177          -999.25000           250.28690           250.28690           433.77762           433.77762           137.52501            48.51216
          3264.16000             0.85442          -999.25000           252.36015           252.36015           430.59790           430.59790           137.03780            46.76532
          3264.31240             0.87527          -999.25000           253.46828           253.46828           426.56467           426.56467           141.26028            45.15095
          3264.46480             0.89373          -999.25000           250.78235           250.78235           425.09079           425.09079           142.62129            44.11082
          3264.61720             0.90931          -999.25000           242.86375           242.86375           427.18607           427.18607           141.78336            43.79271
          3264.76960             0.89081             0.95622           237.69759           237.69759           431.09955           431.09955           143.11441            43.45995
          3264.92200             0.87919             0.96196           238.72870           238.72870           433.26855           433.26855           147.30211            43.59396
          3265.07440             0.91010             0.95977           242.21245           242.21245           432.81094           432.81094           149.23070            43.87214
          3265.22680             0.91781             0.95913           244.64294           244.64294           431.69635           431.69635           147.53819            43.75571
          3265.37920             0.89944             0.96217           245.10046           245.10046           432.22253           432.22253           144.00830            43.49423
          3265.53160             0.88663             0.96015           243.76389           243.76389           434.01270           434.01270           137.94621            43.19667
          3265.68400             0.90454             0.95048           242.37277           242.37277           435.89307           435.89307           134.62262            42.59430
          3265.83640             0.93396             0.93410           242.19972           242.19972           437.77252           437.77252           139.75995            40.10437
          3265.98880             0.93040             0.91901           242.97554           242.97554           440.71298           440.71298           149.47334            37.57125
          3266.14120             0.92151             0.90796           244.09875           244.09875           443.70950           443.70950           156.40277            35.41145
          3266.29360             0.92924             0.91033           243.36964           243.36964           444.75546           444.75546           155.81995            34.19027
          3266.44600             0.93121             0.92716           242.25092           242.25092           444.22760           444.22760           148.76945            33.91703
          3266.59840             0.93110             0.93490           241.32933           241.32933           444.22522           444.22522           143.41823            32.95962
          3266.75080             0.91984             0.93479           240.22130           240.22130           444.68164           444.68164           146.20842            29.66609
          3266.90320             0.88806             0.93559           240.02176           240.02176           444.68970           444.68970           153.59653            27.77266
          3267.05560             0.87375             0.94324           240.48346           240.48346           443.63062           443.63062           157.99461            28.60114
          3267.20800             0.91950             0.95668           241.04332           241.04332           441.18616           441.18616           157.45905            30.46173
          3267.36040             0.93592             0.96392           240.86073           240.86073           437.72916           437.72916           155.89392            32.52684
          3267.51280             0.95386             0.96368           240.14328           240.14328           434.33405           434.33405           154.68613            31.27212
          3267.66520             0.94643             0.96439           239.39577           239.39577           432.16074           432.16074           151.46950            29.32546
          3267.81760             0.91630             0.96753           239.36858           239.36858           431.39255           431.39255           146.23029            28.66148
          3267.97000             0.88084             0.96805           239.35512           239.35512           431.23029           431.23029           143.04395            30.52303
          3268.12240             0.88368             0.96692           239.76038           239.76038           431.05988           431.05988           146.73457            32.29647
          3268.27480             0.89751             0.96776           240.74260           240.74260           430.66714           430.66714           155.07411            31.22814
          3268.42720             0.90831             0.96792           241.45900           241.45900           429.76474           429.76474           159.90465            30.31614
          3268.57960             0.90625             0.96355           240.90096           240.90096           429.50684           429.50684           157.24673            30.26354
          3268.73200             0.90015             0.95553           241.56244           241.56244           431.32010           431.32010           151.37170            31.63977
          3268.88440             0.87647             0.94815           242.75171           242.75171           434.37476           434.37476           147.61240            35.45045
          3269.03680             0.85939             0.94996           244.33983           244.33983           436.32962           436.32962           146.86668            38.50456
          3269.18920             0.82459             0.95858           247.46852           247.46852           436.45151           436.45151           145.44269            38.60250
          3269.34160             0.79270             0.96284           249.97224           249.97224           435.30295           435.30295           144.53560            38.44947
          3269.49400             0.87012             0.96215           248.67465           248.67465           433.46893           433.46893           146.23117            42.57079
          3269.64640             0.89627             0.96359           243.53723           243.53723           431.94070           431.94070           147.85637            44.59216
          3269.79880             0.91300             0.96641           240.25587           240.25587           431.84769           431.84769           150.40239            43.23553
          3269.95120             0.91650             0.96622           237.99886           237.99886           433.65643           433.65643           151.96541            42.02008
          3270.10360             0.93457             0.96494           235.96170           235.96170           436.99661           436.99661           149.85242            41.43833
          3270.25600             0.90951             0.96322           236.39665           236.39665           440.72614           440.72614           150.17976            40.56831
          3270.40840             0.89502             0.96357           239.19643           239.19643           443.36844           443.36844           152.92009            40.65602
          3270.56080             0.93513             0.96602           240.75575           240.75575           444.45987           444.45987           151.42979            41.51334
          3270.71320             0.95993             0.96683           240.53032           240.53032           444.61426           444.61426           147.32687            41.47758
          3270.86560             0.94999             0.96569           240.55096           240.55096           443.82819           443.82819           145.28111            41.82082
          3271.01800             0.92092             0.96647           240.98106           240.98106           441.75412           441.75412           145.29631            43.30455
          3271.17040             0.91949             0.96398           242.20755           242.20755           439.43423           439.43423           148.30708            43.85155
          3271.32280             0.90425             0.96106           247.29306           247.29306           438.09131           438.09131           153.55307            41.81145
          3271.47520             0.87797             0.96247           252.27055           252.27055           438.23300           438.23300           156.90227            38.56645
          3271.62760             0.89985             0.96147           250.82378           250.82378           439.71664           439.71664           156.02829            37.12523
          3271.78000             0.94050             0.95945           243.77597           243.77597           442.01212           442.01212           151.34296            37.08400
          3271.93240             0.93769             0.95878           238.56944           238.56944           444.06900           444.06900           148.99883            37.12707
          3272.08480             0.92734             0.95262           237.49298           237.49298           445.58560           445.58560           152.53381            37.92773
          3272.23720             0.91197             0.95074           237.59550           237.59550           446.67847           446.67847           155.80675            38.07693
          3272.38960             0.89276             0.94958           238.88014           238.88014           447.04263           447.04263           152.48634            37.32170
          3272.54200             0.88119             0.94883           241.94456           241.94456           446.56058           446.56058           143.33543            37.47586
          3272.69440             0.87602             0.95057           245.87375           245.87375           445.87897           445.87897           135.79599            40.58963
          3272.84680             0.86723             0.95434           246.69684           246.69684           445.50641           445.50641           137.94539            41.54782
          3272.99920             0.86566             0.95688           246.33051           246.33051           445.43222           445.43222           146.57613            41.22424
          3273.15160             0.83193             0.95662           247.81148           247.81148           445.24393           445.24393           152.35817            41.33132
          3273.30400             0.81629             0.95527           249.72882           249.72882           444.81274           444.81274           157.34456            40.31520
          3273.45640             0.84401             0.95248           248.61800           248.61800           443.91443           443.91443           165.37532            39.79764
          3273.60880             0.84041             0.95283           246.54091           246.54091           442.75589           442.75589           171.51996            39.70550
          3273.76120          -999.25000             0.95634           244.80560           244.80560           441.56818           441.56818           170.25095            39.92472
          3273.91360          -999.25000             0.95544           243.87923           243.87923           440.96313           440.96313           161.83247            40.67398
          3274.06600          -999.25000             0.95191           242.69800           242.69800           441.19565           441.19565           153.88150            42.90351
