DEPTH,SWOB,STOR,RPM,SPPA,SMSE,TFLO,ECD,Formation,ROP5
2597.4609,8.3553,19.3611,122,17658.09,13.6784,3547.802,1478.844,Dawson Canyon Formation,42.7359
2598.03,8.4727,16.2291,122,17646.1,12.6425,3557.682,1478.359,Dawson Canyon Formation,38.4845
2598.77,8.229,18.2222,123,17666.92,12.7454,3550.489,1478.874,Dawson Canyon Formation,39.2398
2599.0945,3.4454,13.1243,61,17617.14,11.6001,3520.85,1475.321,Dawson Canyon Formation,31.3731
2599.6392,6.3798,18.3849,117,16095.26,5.4487,3552.306,1469.632,Dawson Canyon Formation,29.914
2599.8022,0.6322,13.748,118,15247.69,14.534,3119.066,1468.55,Dawson Canyon Formation,24.2724
2600.8406,9.2378,21.0016,118,15942.13,7.7725,3136.138,1475.594,Dawson Canyon Formation,40.5591
2602.0388,11.6664,23.0625,119,14972.38,9.5988,3028.254,1476.345,Dawson Canyon Formation,72.0504
2603.0959,12.2876,25.4758,118,16504.81,6.3581,3278.167,1476.088,Dawson Canyon Formation,65.7844
2604.0356,8.0847,17.829,117,17688.98,12.1039,3542.427,1477.596,Dawson Canyon Formation,65.1142
2605.2644,11.3478,23.9166,117,17930.09,7.7318,3577.479,1477.991,Dawson Canyon Formation,67.6095
2605.6765,9.4937,15.7682,116,17867.7,10.602,3564.003,1476.503,Dawson Canyon Formation,47.3234
2606.4094,5.3894,18.3442,117,16211.92,20.5914,3266.47,1477.019,Dawson Canyon Formation,39.2958
2607.342,8.4509,19.8899,118,14744.71,13.3841,3045.326,1477.833,Dawson Canyon Formation,49.1321
2607.9668,5.9947,15.2258,118,13444.23,14.6059,3183.759,1474.559,Dawson Canyon Formation,46.0646
2608.6587,8.7388,20.866,118,14990.24,9.6994,3202.648,1476.819,Dawson Canyon Formation,39.3427
2609.8176,11.6705,24.2691,117,17593.35,13.0946,3528.042,1477.925,Dawson Canyon Formation,68.6419
2610.8169,9.9714,24.0115,118,17832.26,11.9642,3563.095,1479.068,Dawson Canyon Formation,56.4489
2611.6436,8.4502,20.5,118,17838.46,10.1324,3559.499,1479.56,Dawson Canyon Formation,51.3295
2612.614,11.1428,21.8693,117,17877.83,10.2329,3562.186,1480.016,Dawson Canyon Formation,56.3787
2613.1829,4.2979,16.785,141,17779.17,15.4953,3564.003,1480.917,Dawson Canyon Formation,53.6902
2613.3347,4.7001,14.4937,141,19009.81,30.6302,3689.83,1481.919,Dawson Canyon Formation,32.6225
2613.9504,5.0487,18.29,142,19252.99,17.627,3730.296,1483.848,Dawson Canyon Formation,28.5747
2614.6172,8.7978,17.0969,141,19304.91,13.0825,3726.7,1482.646,Dawson Canyon Formation,26.9214
2615.7942,12.3082,22.3168,140,18855.78,9.633,3680.859,1484.783,Dawson Canyon Formation,64.6741
2616.4785,8.1129,15.6733,142,18819.45,16.4689,3674.537,1484.269,Dawson Canyon Formation,56.1646
2617.1172,6.4186,17.5714,139,18814.9,20.712,3668.253,1483.073,Dawson Canyon Formation,42.4652
2618.0852,9.766,19.3882,141,18871.43,11.5134,3678.133,1485.953,Dawson Canyon Formation,47.3072
2619.0195,10.526,22.0727,142,18880.88,13.1254,3660.153,1486.416,Dawson Canyon Formation,57.7765
2619.9321,11.8618,23.3743,141,18883.57,12.8322,3656.557,1487.23,Dawson Canyon Formation,56.6141
2621.0413,12.0514,27.2113,141,18848.89,16.8303,3674.537,1486.958,Dawson Canyon Formation,68.1005
2621.7229,11.1388,20.4593,140,18831.31,16.3015,3683.547,1487.829,Dawson Canyon Formation,52.3987
2622.3879,9.5411,25.0284,143,18841.58,14.1282,3685.326,1488.703,Dawson Canyon Formation,45.7194
2622.8367,9.8612,19.1306,142,18874.33,23.2389,3679.042,1487.555,Dawson Canyon Formation,34.9005
2623.7217,13.4609,26.7774,139,18847.71,13.5359,3688.922,1489.067,Dawson Canyon Formation,38.4663
2624.2905,13.0006,19.6187,138,18907.77,29.7773,3679.042,1488.236,Dawson Canyon Formation,41.9495
2624.7388,7.5012,20.2559,141,18874.26,24.4067,3665.566,1487.779,Dawson Canyon Formation,35.37
2625.0715,5.5925,15.7411,142,18821.24,24.0428,3661.97,1487.697,Dawson Canyon Formation,26.2508
2625.5938,12.8677,20.5,139,18879.98,20.4009,3664.657,1489.299,Dawson Canyon Formation,26.8456
2626.1958,13.814,23.5777,141,18880.26,25.7411,3675.446,1488.113,Dawson Canyon Formation,28.9866
2626.5247,12.8098,21.083,141,18853.16,28.95,3672.758,1488.378,Dawson Canyon Formation,30.8571
2626.7327,10.9603,19.4289,143,18886.26,33.6716,3662.878,1487.981,Dawson Canyon Formation,24.7024
2626.9314,11.6422,18.7781,142,18846.47,61.1628,3666.474,1488.277,Dawson Canyon Formation,22.1681
2627.0974,10.8278,19.456,141,18920.94,56.7909,3668.253,1487.891,Dawson Canyon Formation,19.514
2627.2292,9.0495,18.0595,142,18869.16,69.5168,3674.537,1488.896,Dawson Canyon Formation,15.8622
2627.5593,14.3173,18.0188,140,18867.02,35.2594,3670.941,1487.778,Dawson Canyon Formation,14.56
2627.9177,14.5417,16.7172,138,19254.99,33.651,3725.792,1484.925,Dawson Canyon Formation,13.8341
2628.3308,11.7602,20.3779,140,19173.91,33.293,3701.527,1485.168,Dawson Canyon Formation,15.7683
2628.5325,12.0259,19.1035,139,19175.15,45.8517,3720.379,1484.427,Dawson Canyon Formation,16.0422
2628.7275,13.2506,18.3442,139,19139.98,49.3307,3722.196,1482.996,Dawson Canyon Formation,17.3294
2628.9614,10.4149,18.9815,139,19175.97,43.0469,3716.782,1483.63,Dawson Canyon Formation,16.5694
2629.2173,11.1005,20.1203,138,19153.43,58.3149,3719.508,1483.222,Dawson Canyon Formation,16.0066
2629.5029,8.6695,20.5949,140,19160.53,47.0513,3706.903,1483.152,Dawson Canyon Formation,15.2779
2629.7981,6.4944,19.6187,140,19157.43,36.3122,3720.379,1483.08,Dawson Canyon Formation,14.8902
2630.2546,8.8084,18.8459,139,19116.47,24.8897,3702.398,1482.969,Dawson Canyon Formation,18.5431
2630.7488,9.8289,22.9133,140,19014.5,24.367,3709.59,1482.847,Dawson Canyon Formation,22.9331
2630.8999,6.194,15.497,139,19026.22,39.1482,3704.215,1481.774,Dawson Canyon Formation,21.0008
2631.3599,13.3193,23.1981,139,18906.32,25.4728,3690.739,1482.007,Dawson Canyon Formation,23.2999
2631.6184,8.3976,20.0932,140,18809.73,30.5312,3670.941,1480.906,Dawson Canyon Formation,20.7539
2631.9001,11.4931,19.7543,139,18845.44,48.2249,3676.354,1481.183,Dawson Canyon Formation,19.2927
2632.178,13.3963,21.9371,139,18913.56,40.0812,3697.023,1481.46,Dawson Canyon Formation,18.1158
2632.3799,10.9583,19.3204,139,18948.03,51.5451,3698.802,1480.72,Dawson Canyon Formation,17.9242
2632.7256,11.8595,20.7305,139,19026.15,35.3617,3699.71,1480.636,Dawson Canyon Formation,17.4653
2633.0208,10.3376,20.6356,141,18936.24,41.5667,3696.114,1480.908,Dawson Canyon Formation,16.7047
2633.1768,7.3514,16.4325,140,18940.59,42.5729,3688.922,1479.834,Dawson Canyon Formation,15.7615
2633.5437,10.5134,20.6084,138,18908.87,33.4368,3680.859,1479.745,Dawson Canyon Formation,16.7976
2633.905,10.9241,21.2186,138,18933.63,32.288,3694.335,1480.692,Dawson Canyon Formation,17.9045
2634.0281,7.9164,17.5985,140,18947.62,33.4209,3688.922,1479.626,Dawson Canyon Formation,16.5459
2634.3391,11.555,18.751,138,18895.98,51.7456,3700.619,1479.895,Dawson Canyon Formation,16.1319
2634.4575,8.9226,17.3545,140,18868.47,47.2932,3697.931,1479.521,Dawson Canyon Formation,14.0713
2634.739,10.4127,17.0426,139,18862.88,72.9198,3694.335,1479.453,Dawson Canyon Formation,13.5221
2634.9128,11.7362,18.5476,141,18905.08,76.6055,3687.143,1479.41,Dawson Canyon Formation,12.5372
2635.0486,10.7627,18.4256,139,18911.63,66.8847,3696.114,1479.031,Dawson Canyon Formation,11.2492
2635.3799,12.6904,21.544,139,18887.84,45.802,3691.609,1479.641,Dawson Canyon Formation,11.2987
2635.8018,14.8527,23.3743,139,18882.53,27.7602,3685.326,1478.848,Dawson Canyon Formation,12.5938
2636.1321,11.4394,23.4014,142,18888.88,39.3589,3687.143,1479.457,Dawson Canyon Formation,14.5976
2636.3435,10.115,20.3644,140,18900.94,55.7741,3697.023,1478.715,Dawson Canyon Formation,16.4707
2636.7822,13.207,21.788,138,18855.16,26.6515,3692.518,1478.952,Dawson Canyon Formation,20.7834
2637.2478,12.931,23.1167,138,18833.3,31.1884,3694.335,1479.875,Dawson Canyon Formation,21.7995
2637.7356,10.9593,21.8016,140,18813.31,26.9755,3703.306,1478.72,Dawson Canyon Formation,27.4175
2638.2708,12.5218,29.123,142,18769.32,12.8035,3697.023,1478.934,Dawson Canyon Formation,30.1743
2638.7148,8.713,19.9441,139,18833.03,28.9405,3694.335,1478.827,Dawson Canyon Formation,30.5647
2639.426,14.6996,26.8181,139,18893.7,25.3773,3682.638,1479.342,Dawson Canyon Formation,37.4458
2639.8738,13.2474,20.7576,139,18841.1,31.9148,3703.306,1477.851,Dawson Canyon Formation,31.9103
2640.2817,9.5354,21.5575,138,18896.53,25.5275,3701.527,1478.443,Dawson Canyon Formation,29.6948
2640.8054,15.3202,25.6385,139,18980.51,24.5274,3703.306,1477.28,Dawson Canyon Formation,28.9792
2641.1399,12.2558,20.6898,140,18913.7,38.2387,3686.234,1477.543,Dawson Canyon Formation,24.7624
2641.5449,12.6451,23.876,138,18923.7,31.7859,3694.335,1477.445,Dawson Canyon Formation,25.1188
2641.9961,11.2753,24.5674,139,18857.02,30.8804,3681.729,1477.335,Dawson Canyon Formation,25.3978
2642.3853,8.8738,21.2186,140,18816.96,24.536,3683.547,1477.239,Dawson Canyon Formation,24.8899
2642.6272,12.408,19.7136,139,18800.69,45.3445,3683.547,1477.181,Dawson Canyon Formation,22.2894
2643.1104,15.5016,22.6693,140,18804.69,29.1759,3689.83,1477.407,Dawson Canyon Formation,23.4056
2643.5347,14.2639,24.1064,139,18827.17,31.6086,3685.326,1476.958,Dawson Canyon Formation,23.1003
2644.012,12.0615,22.9133,141,18878.61,29.616,3691.609,1477.533,Dawson Canyon Formation,28.4086
2644.4507,10.7643,21.9236,140,18868.13,22.359,3695.206,1477.08,Dawson Canyon Formation,28.8848
2644.8481,11.135,21.9643,139,18885.43,46.0117,3687.143,1475.948,Dawson Canyon Formation,26.4671
2645.3152,11.5165,22.127,141,18881.22,28.3093,3689.83,1476.869,Dawson Canyon Formation,26.2604
2645.7932,11.9854,21.9778,139,18884.67,26.4942,3696.114,1476.752,Dawson Canyon Formation,25.5575
2646.3262,12.9889,22.7642,141,18859.16,27.0168,3691.609,1476.622,Dawson Canyon Formation,29.9052
2646.7034,16.5655,23.1303,141,18893.84,38.8579,3704.215,1476.875,Dawson Canyon Formation,27.1442
2646.8257,10.1093,17.1104,140,18871.09,39.757,3689.83,1477.189,Dawson Canyon Formation,21.9327
2647.2324,11.7135,20.4322,140,18867.5,66.1156,3694.335,1476.745,Dawson Canyon Formation,17.4674
2647.8247,12.7008,24.2827,139,18877.36,23.7936,3683.547,1477.979,Dawson Canyon Formation,17.9784
2648.2515,10.7443,16.541,140,19393.02,64.5582,3768.037,1473.395,Dawson Canyon Formation,15.6789
2648.7292,13.5565,23.9844,142,19405.36,25.2141,3767.128,1473.968,Dawson Canyon Formation,20.4666
2649.2227,11.6483,22.2761,140,19410.12,25.485,3768.946,1473.846,Dawson Canyon Formation,19.3415
2649.7532,15.2763,24.1607,139,18767.32,22.1303,3691.609,1473.717,Dawson Canyon Formation,29.9299
2650.2881,15.672,24.3641,140,18738.71,27.2596,3700.619,1473.242,Dawson Canyon Formation,29.8239
2650.8308,17.8665,24.9335,139,18760.22,26.8198,3697.931,1473.453,Dawson Canyon Formation,33.4723
2651.1941,15.5747,21.9643,139,18721.96,35.3825,3683.547,1473.365,Dawson Canyon Formation,29.5465
2651.6311,14.9759,24.7844,141,18752.36,31.5689,3699.71,1474.291,Dawson Canyon Formation,27.7393
2652.115,12.4825,23.1981,140,18746.85,22.1461,3697.023,1473.139,Dawson Canyon Formation,26.5173
2652.8479,14.4356,25.408,139,18802.28,20.0123,3690.739,1473.304,Dawson Canyon Formation,34.1604
2653.5991,16.3511,27.157,142,18730.71,21.197,3698.802,1472.775,Dawson Canyon Formation,44.0934
2654.1392,15.9124,23.293,140,18763.19,23.061,3715.003,1472.988,Dawson Canyon Formation,36.9074
2654.5723,15.7288,24.9606,141,18739.47,29.9644,3709.59,1472.881,Dawson Canyon Formation,33.9674
2655.0723,14.7998,25.3402,139,18740.85,25.693,3705.994,1472.415,Dawson Canyon Formation,29.4076
2655.5315,15.6958,24.2963,142,18730.78,30.4844,3696.114,1471.958,Dawson Canyon Formation,26.7189
2655.8843,16.465,21.1372,140,18706.79,36.3305,3696.114,1471.527,Dawson Canyon Formation,26.9749
2656.1973,6.4196,14.8327,136,17110.3,42.2102,3512.749,1467.321,Dawson Canyon Formation,21.1478
2656.5686,11.1316,20.3508,138,17110.58,48.7165,3505.557,1467.23,Dawson Canyon Formation,17.9183
2657.167,12.3406,21.6795,137,17163.19,20.2108,3502.869,1468.804,Dawson Canyon Formation,19.2864
2657.7725,14.6129,22.4388,139,17068.8,22.4047,3502.869,1467.279,Dawson Canyon Formation,27.4261
2658.2671,14.6228,24.3776,137,17089.28,28.3332,3502.869,1467.846,Dawson Canyon Formation,34.3263
2658.8364,14.5508,25.0691,141,17090.72,25.7603,3494.768,1468.738,Dawson Canyon Formation,33.4083
2659.4558,15.0713,25.4351,138,17115.41,23.2352,3499.273,1469.274,Dawson Canyon Formation,34.6753
2660.0042,13.5956,25.0284,138,17111.55,29.9786,3498.364,1468.452,Dawson Canyon Formation,34.461
2660.6191,14.8075,25.164,140,17098.17,24.6263,3510.97,1470.364,Dawson Canyon Formation,35.5004
2661.3318,17.9476,25.7605,137,17104.93,20.9043,3502.869,1469.844,Dawson Canyon Formation,38.3183
2662.0991,17.4581,28.7298,139,17153.4,18.7655,3504.648,1471.031,Dawson Canyon Formation,44.4644
2662.77,12.7988,26.7774,142,17495.86,22.7738,3542.427,1472.241,Dawson Canyon Formation,46.101
2663.2554,14.1924,23.7539,139,12859.34,18.5637,3175.696,1465.59,Dawson Canyon Formation,37.7636
2663.5925,13.56,20.8118,137,14684.32,33.9908,3090.297,1471.694,Dawson Canyon Formation,29.6572
2664.0508,12.7675,23.9844,137,14593.65,31.1412,3221.537,1472.268,Dawson Canyon Formation,26.3184
2664.615,14.337,23.8895,139,15201.29,26.0562,3229.6,1468.692,Dawson Canyon Formation,28.5639
2665.239,15.3606,27.7265,141,17407.33,28.4434,3522.629,1472.318,Dawson Canyon Formation,32.5013
2665.821,10.8675,22.0456,140,17578.18,26.0561,3556.811,1472.517,Dawson Canyon Formation,35.5251
2666.5339,15.0498,25.0826,138,17543.78,19.1229,3537.013,1472.341,Dawson Canyon Formation,39.0348
2667.1084,18.1054,25.164,138,17133.4,23.1434,3495.677,1472.199,Dawson Canyon Formation,37.5579
2667.6235,17.385,24.6623,138,17158.36,22.4308,3507.374,1471.384,Dawson Canyon Formation,35.5135
2668.207,17.5254,25.2589,137,17162.43,24.5199,3496.585,1473.3,Dawson Canyon Formation,34.0693
2668.605,12.1714,22.1134,139,17153.95,22.9018,3501.96,1472.515,Dawson Canyon Formation,33.4166
2668.9863,15.8631,23.537,139,17174.5,15.4295,3504.648,1472.764,Dawson Canyon Formation,28.4341
2669.3931,10.8928,16.7579,139,17149.81,28.0272,3495.677,1473.005,Dawson Canyon Formation,26.1644
2670.1111,14.3475,25.0691,136,17169.6,25.1038,3497.456,1473.514,Dawson Canyon Formation,27.269
2670.5615,12.3981,23.2387,139,17159.6,24.2949,3498.364,1474.776,Dawson Canyon Formation,29.3937
2671.0334,17.3002,23.415,139,17238.89,23.6239,3492.989,1474.316,Dawson Canyon Formation,32.3318
2671.2981,16.6067,18.751,139,17202.07,39.6415,3506.465,1472.876,Dawson Canyon Formation,25.0692
2671.5437,10.9409,18.2358,139,17144.23,19.8796,3490.263,1474.188,Dawson Canyon Formation,22.1312
2672.0269,13.1395,21.1643,140,17163.19,18.142,3510.97,1475.784,Dawson Canyon Formation,21.0741
2672.3831,15.3598,21.0965,138,17152.43,32.9431,3488.484,1475.695,Dawson Canyon Formation,21.7119
2672.6069,13.8455,18.6696,137,17166.71,37.4834,3489.393,1475.297,Dawson Canyon Formation,20.7485
2673.0486,16.0558,23.0625,137,17557.36,22.7324,3534.325,1477.588,Dawson Canyon Formation,22.2496
2673.5574,14.7632,26.1266,137,15764.38,26.4181,3256.59,1471.285,Dawson Canyon Formation,22.9477
2674.2769,17.9726,25.8961,137,14572.96,20.2285,3063.307,1474.88,Dawson Canyon Formation,35.0714
2675.0349,16.0716,26.9401,141,12793.84,24.2326,3088.48,1470.574,Dawson Canyon Formation,43.6827
2675.373,13.2913,20.6084,138,15368.55,23.9828,3114.561,1473.921,Dawson Canyon Formation,35.4645
2675.8853,17.7064,23.8895,138,17234.41,24.5148,3494.768,1477.223,Dawson Canyon Formation,32.5834
2676.2166,16.0162,22.4117,139,17334.04,38.2701,3517.253,1476.111,Dawson Canyon Formation,25.231
2676.6665,17.6821,23.4421,137,17384.72,30.3954,3514.566,1477.37,Dawson Canyon Formation,24.0434
2677.0286,15.4035,21.5033,141,17453.8,31.5074,3532.509,1476.251,Dawson Canyon Formation,24.4234
2677.5515,19.1277,24.1878,140,17337.97,26.0321,3508.244,1477.149,Dawson Canyon Formation,25.8867
2677.9219,17.5507,23.8082,138,17712.15,37.6847,3557.682,1477.056,Dawson Canyon Formation,25.3825
2678.3486,13.4755,23.7946,136,17719.39,28.885,3561.278,1476.95,Dawson Canyon Formation,25.5479
2678.8145,13.6719,21.0694,138,17728.63,26.4182,3565.782,1477.176,Dawson Canyon Formation,25.8147
2679.3315,14.4194,22.2083,137,13243.73,26.6428,3250.268,1473.276,Dawson Canyon Formation,27.8605
2679.8198,13.7895,21.9914,138,12974.97,25.8819,3202.648,1472.126,Dawson Canyon Formation,28.3879
2680.1938,13.2452,21.8965,137,15232.17,37.307,3269.157,1471.004,Dawson Canyon Formation,28.4654
2680.78,16.1688,23.8488,139,15657.72,26.168,3171.191,1475.999,Dawson Canyon Formation,29.4874
2681.2754,16.1186,22.4388,139,17583.42,28.8606,3524.446,1477.588,Dawson Canyon Formation,29.2364
2681.8677,18.4531,25.042,137,17426.36,25.1669,3529.821,1476.412,Dawson Canyon Formation,32.4355
2682.407,17.3803,26.1537,138,17364.1,29.4774,3506.465,1476.62,Dawson Canyon Formation,32.5029
2682.9243,18.1384,24.6217,139,17318.53,24.7903,3515.436,1477.176,Dawson Canyon Formation,32.6139
2683.376,18.6934,23.6455,138,17318.46,31.0801,3516.345,1476.378,Dawson Canyon Formation,30.8415
2683.8018,16.5811,24.4183,137,17359.07,29.7633,3523.537,1476.614,Dawson Canyon Formation,28.5827
2684.1848,16.5261,23.1167,139,17317.7,34.0477,3519.032,1477.203,Dawson Canyon Formation,25.7528
2684.5186,16.458,20.4864,137,17313.56,39.032,3517.253,1476.777,Dawson Canyon Formation,23.7253
2684.8215,18.6677,24.3912,84,17361.21,45.3746,3523.537,1476.701,Dawson Canyon Formation,21.9944
2685.123,18.2144,21.5575,134,18679.9,22.4009,3650.273,1476.626,Dawson Canyon Formation,22.3487
2685.3738,12.9787,19.2255,137,15470.66,34.3304,3208.023,1476.563,Dawson Canyon Formation,22.2958
2685.8186,10.7548,22.7235,137,15539.2,27.0724,3194.547,1469.604,Dawson Canyon Formation,23.7969
2686.7871,17.7984,29.5026,136,16443.65,17.4426,3342.86,1474.839,Dawson Canyon Formation,41.5085
2687.5564,14.4062,26.6012,136,14823.38,21.2406,3302.431,1469.513,Dawson Canyon Formation,49.0686
2688.2466,17.4409,27.7943,137,18394.94,23.8242,3612.532,1475.844,Dawson Canyon Formation,45.2212
2688.4114,10.531,17.0562,138,18585.99,30.3418,3654.777,1475.803,Dawson Canyon Formation,31.1895
2689.0549,19.6557,27.3469,139,18746.43,26.0503,3680.859,1475.642,Dawson Canyon Formation,30.0943
2689.7949,21.1677,30.0178,137,18775.04,24.7495,3684.417,1478.194,Dawson Canyon Formation,35.4595
2690.3997,17.3113,30.872,156,18738.16,20.5176,3679.95,1477.701,Dawson Canyon Formation,38.2606
2690.9336,18.2804,28.5129,133,14347.3,21.7813,3336.576,1475.172,Dawson Canyon Formation,36.347
2691.4629,20.3859,28.4857,127,13513.1,14.6432,3279.037,1471.618,Dawson Canyon Formation,32.3535
2692.0859,10.8624,26.6554,136,16283.14,22.6963,3265.561,1472.489,Dawson Canyon Formation,36.6428
2692.4688,7.2966,21.4762,135,14326.89,20.0382,3276.35,1479.235,Dawson Canyon Formation,32.0058
2692.9609,14.7294,23.7811,146,18378.18,23.6694,3624.229,1476.717,Dawson Canyon Formation,30.4883
2693.7534,18.7268,28.7162,154,18657.83,23.8859,3664.657,1478.228,Dawson Canyon Formation,32.5327
2694.5437,17.8618,31.2109,152,18295.65,21.154,3626.917,1479.055,Dawson Canyon Formation,49.7315
2695.4114,16.0356,28.8247,153,18237.25,22.8537,3621.504,1477.812,Dawson Canyon Formation,50.8481
2696.1995,13.1136,28.1603,155,18281.38,22.3234,3605.34,1477.614,Dawson Canyon Formation,46.3314
2697.1047,17.5665,30.75,152,18284.69,18.272,3614.311,1479.438,Dawson Canyon Formation,52.7055
2698.2441,22.2347,34.953,151,18161.89,20.8433,3610.715,1479.151,Dawson Canyon Formation,66.5163
2698.8232,10.9363,27.0215,154,18176.3,32.5333,3613.441,1479.006,Dawson Canyon Formation,49.265
2699.5735,14.3974,25.9504,151,18178.37,24.0898,3606.248,1478.818,Dawson Canyon Formation,42.2324
2700.3779,17.5626,27.1977,152,18203.4,21.9245,3609.844,1479.641,Dawson Canyon Formation,46.6421
2701.3171,22.6035,31.8211,153,18198.57,18.6897,3606.248,1480.429,Dawson Canyon Formation,52.7937
2702.0325,19.8652,28.5129,151,18203.12,32.6963,3614.311,1479.566,Dawson Canyon Formation,49.4001
2702.8059,15.7413,27.9299,150,18188.03,24.4867,3606.248,1480.396,Dawson Canyon Formation,44.8579
2703.5266,17.1966,26.9808,153,18200.92,21.6572,3606.248,1480.215,Dawson Canyon Formation,44.8137
2704.1665,16.6977,26.5876,154,18208.64,24.212,3606.248,1480.054,Dawson Canyon Formation,40.158
2705.0054,15.9291,29.6111,152,18181.61,23.2707,3610.715,1481.209,Dawson Canyon Formation,43.1734
2705.6848,18.5534,28.8518,149,18227.32,23.4127,3609.844,1481.037,Dawson Canyon Formation,45.5642
2706.458,20.5691,28.2688,153,18201.13,24.2561,3609.844,1480.843,Dawson Canyon Formation,41.1074
2707.0449,15.6467,26.4656,155,18085.98,24.4843,3609.844,1481.378,Dawson Canyon Formation,42.345
2707.4575,10.8656,18.7781,151,17987.59,28.3194,3581.075,1479.909,Dawson Canyon Formation,33.9743
2708.468,15.3061,29.4484,153,17985.8,16.553,3584.671,1483.748,Dawson Canyon Formation,42.3442
2709.47,14.7121,28.7298,150,17989.8,21.4704,3595.46,1483.837,Dawson Canyon Formation,63.5951
2710.5767,20.4032,28.4179,151,17994.49,8.1654,3577.479,1483.898,Dawson Canyon Formation,61.9727
