~Ascii          DEPT                CHRP                CHRS                DTCO                DTRP                DTSM                DTRS              GR_ARC                ROP5
          5463.71000             0.95173          -999.25000           221.71309           221.71309           450.97382           450.97382           115.76825            37.08636
          5463.86240             0.93214          -999.25000           217.99986           217.99986           454.97791           454.97791           120.14006            33.56189
          5464.01480          -999.25000          -999.25000           218.25349           218.25349           457.43945           457.43945           123.50323            32.09448
          5464.16720          -999.25000          -999.25000           223.22739           223.22739           458.32666           458.32666           126.52961            30.01160
          5464.31960             0.84120          -999.25000           230.65718           230.65718           458.11060           458.11060           131.08539            30.10166
          5464.47200             0.90894          -999.25000           233.92039           233.92039           456.85175           456.85175           135.56865            26.32762
          5464.62440             0.94545          -999.25000           235.80443           235.80443           455.18661           455.18661           137.93700            24.45270
          5464.77680             0.82555          -999.25000           236.06670           236.06670           454.25952           454.25952           140.61278            24.23726
          5464.92920             0.91041          -999.25000           236.05936           236.05936           454.05389           454.05389           144.96684            24.34294
          5465.08160             0.94589          -999.25000           233.89766           233.89766           454.37000           454.37000           147.12885            25.03432
          5465.23400             0.92937          -999.25000           234.93694           234.93694           454.68613           454.68613           144.31813            25.21067
          5465.38640             0.93253          -999.25000           236.93320           236.93320           455.00226           455.00226           141.16324            26.07082
          5465.53880             0.94814          -999.25000           238.14847           238.14847           455.33560           455.33560           145.39917            25.58558
          5465.69120             0.93313          -999.25000           236.88562           236.88562           455.83051           455.83051           155.25285            27.30982
          5465.84360             0.94688          -999.25000           235.22298           235.22298           456.43835           456.43835           162.04997            27.98516
          5465.99600             0.93942          -999.25000           238.93745           238.93745           456.53171           456.53171           161.75958            33.22515
          5466.14840             0.88248          -999.25000           243.55713           243.55713           455.51364           455.51364           157.00328            36.33016
          5466.30080             0.85461          -999.25000           241.89960           241.89960           453.29318           453.29318           153.71904            36.37271
          5466.45320             0.92381          -999.25000           234.57848           234.57848           449.63229           449.63229           153.27774            36.52123
          5466.60560             0.94769             0.83622           225.62892           225.62892           447.43326           447.43326           152.24617            36.22110
          5466.75800             0.91137             0.87229           222.96013           222.96013           446.73682           446.73682           150.00887            36.22246
          5466.91040             0.91139             0.88638           222.48425           222.48425           448.46637           448.46637           144.60187            36.57111
          5467.06280             0.91188             0.90052           222.59096           222.59096           450.42395           450.42395           141.97781            39.49349
          5467.21520             0.83787             0.90026           225.67752           225.67752           451.13342           451.13342           149.15555            38.23633
          5467.36760             0.73855             0.89037           229.59851           229.59851           450.32413           450.32413           158.82945            36.22860
          5467.52000          -999.25000          -999.25000           236.54742           236.54742           448.58240           448.58240           168.44942            34.67451
          5467.67240          -999.25000          -999.25000           243.10474           243.10474           447.90393           447.90393           175.14871            34.81376
          5467.82480          -999.25000          -999.25000           249.67461           249.67461           448.66141           448.66141           172.48550            34.96692
          5467.97720          -999.25000          -999.25000           251.10928           251.10928           451.55005           451.55005           168.26810            35.60473
          5468.12960             0.84294             0.97571           251.73634           251.73634           456.69058           456.69058           167.53882            36.81065
          5468.28200          -999.25000             0.97031           252.87605           252.87605           462.88425           462.88425           162.98909            37.84743
          5468.43440          -999.25000             0.95922           258.90070           258.90070           466.99277           466.99277           156.36235            39.66673
          5468.58680             0.66674             0.97625           261.14990           261.14990           469.15433           469.15433           154.56006            39.72945
          5468.73920          -999.25000             0.97638           253.71817           253.71817           469.25522           469.25522           155.55644            40.88243
          5468.89160          -999.25000             0.96725           243.70203           243.70203           466.77188           466.77188           153.45412            43.13039
          5469.04400          -999.25000             0.95122           235.69194           235.69194           461.71512           461.71512           148.63019            44.84306
          5469.19640             0.75355             0.94869           236.58490           236.58490           454.09210           454.09210           148.10812            45.43897
          5469.34880             0.82353             0.93514           241.31639           241.31639           446.32675           446.32675           149.42831            45.60067
          5469.50120             0.92504             0.91936           242.56630           242.56630           436.64606           436.64606           146.40334            44.28813
          5469.65360             0.87716          -999.25000           239.90744           239.90744           428.41794           428.41794           141.82140            43.63054
          5469.80600             0.77807          -999.25000           228.63652           228.63652           419.70267           419.70267           137.61227            43.09657
          5469.95840             0.87709          -999.25000           218.38521           218.38521           412.33118           412.33118           131.88164            40.58046
          5470.11080             0.89941          -999.25000           210.51576           210.51576           404.12357           404.12357           124.89609            35.65972
          5470.26320             0.90245          -999.25000           203.61148           203.61148           396.90689           396.90689           118.81271            34.14651
          5470.41560             0.80440          -999.25000           197.88951           197.88951           391.45004           391.45004           114.54125            31.32014
          5470.56800             0.81196          -999.25000           192.80324           192.80324           387.80722           387.80722           112.66679            25.75115
          5470.72040             0.83517          -999.25000           193.27731           193.27731           386.08426           386.08426           111.88626            23.22031
          5470.87280             0.85648          -999.25000           199.44876           199.44876           387.22415           387.22415           111.20614            21.62245
          5471.02520             0.84043          -999.25000           206.74251           206.74251           391.82431           391.82431           111.22294            19.45190
          5471.17760             0.81848          -999.25000           217.63042           217.63042           399.51172           399.51172           109.67159            18.45094
          5471.33000             0.76312          -999.25000           223.57729           223.57729           407.12637           407.12637           108.47864            17.91660
          5471.48240             0.69723          -999.25000           229.57086           229.57086           413.91400           413.91400           114.68275            17.26092
          5471.63480             0.71718          -999.25000           231.15227           231.15227           419.86185           419.86185           126.96156            17.60159
          5471.78720             0.66005          -999.25000           232.78166           232.78166           424.61642           424.61642           138.58871            14.77971
          5471.93960             0.72227          -999.25000           232.48315           232.48315           426.13754           426.13754           144.33423            14.76407
          5472.09200             0.73663          -999.25000           235.02657           235.02657           424.52237           424.52237           143.14668            16.31605
          5472.24440             0.83329          -999.25000           242.10149           242.10149           420.82376           420.82376           140.44716            17.68934
          5472.39680             0.85853          -999.25000           247.90213           247.90213           417.57529           417.57529           139.84964            19.08909
          5472.54920             0.78992          -999.25000           249.56531           249.56531           418.04242           418.04242           139.16135            21.38942
          5472.70160             0.82987             0.93734           243.54530           243.54530           418.76227           418.76227           137.70869            21.98493
          5472.85400             0.86954             0.93405           235.73096           235.73096           420.26855           420.26855           137.80623            22.61053
          5473.00640             0.78375             0.93121           228.01941           228.01941           418.26587           418.26587           139.24939            24.44706
          5473.15880             0.83966             0.93119           228.18765           228.18765           416.78879           416.78879           138.41521            26.13385
          5473.31120             0.82215             0.93011           234.99356           234.99356           415.77875           415.77875           132.71767            36.43249
          5473.46360             0.74105             0.92412           237.70546           237.70546           415.99869           415.99869           124.65427            35.59031
          5473.61600             0.69533             0.92727           235.22687           235.22687           416.24979           416.24979           120.12428            35.37143
          5473.76840             0.77687             0.93737           230.71315           230.71315           415.78503           415.78503           121.88462            33.99258
          5473.92080             0.80358             0.95606           234.80170           234.80170           414.94418           414.94418           126.11238            27.76692
          5474.07320             0.83815             0.96299           238.59651           238.59651           414.94513           414.94513           131.20470            27.34246
          5474.22560             0.85136             0.96776           237.17459           237.17459           416.27148           416.27148           137.34920            28.10721
          5474.37800             0.78695             0.96825           231.44153           231.44153           418.52768           418.52768           139.60057            28.16632
          5474.53040             0.72579             0.96654           230.07332           230.07332           419.63480           419.63480           136.53136            27.75140
          5474.68280             0.73400             0.96421           230.61909           230.61909           419.63120           419.63120           132.02515            27.75732
          5474.83520             0.77126             0.96804           233.10933           233.10933           418.93451           418.93451           127.43726            25.64875
          5474.98760             0.78261             0.96968           232.44917           232.44917           418.32346           418.32346           123.10618            28.00723
          5475.14000             0.88273             0.96215           234.29836           234.29836           418.03360           418.03360           120.28832            28.09682
          5475.29240             0.87191             0.95760           237.35753           237.35753           417.77640           417.77640           119.75951            28.42071
          5475.44480             0.75743             0.95673           236.78458           236.78458           418.48120           418.48120           121.43484            32.95370
          5475.59720          -999.25000             0.94724           235.83167           235.83167           419.17764           419.17764           123.05345            32.67125
          5475.74960          -999.25000             0.92183           231.53600           231.53600           420.91946           420.91946           123.44421            32.69607
          5475.90200          -999.25000             0.93167           229.49702           229.49702           418.96429           418.96429           123.24976            32.62548
          5476.05440          -999.25000             0.94207           225.52094           225.52094           414.81299           414.81299           122.77035            31.37716
          5476.20680          -999.25000             0.94742           221.27779           221.27779           409.74420           409.74420           123.42177            29.64447
          5476.35920          -999.25000             0.95013           217.95856           217.95856           409.11050           409.11050           125.45129            26.26914
          5476.51160          -999.25000             0.93754           216.49495           216.49495           410.18439           410.18439           126.51215            25.60655
          5476.66400          -999.25000             0.92922           217.76505           217.76505           408.26459           408.26459           125.55696            24.97866
          5476.81640             0.81569             0.92322           218.04390           218.04390           405.93530           405.93530           123.80396            24.82183
          5476.96880             0.80045             0.92263           218.44984           218.44984           404.74521           404.74521           122.20068            22.57550
          5477.12120             0.89303             0.92094           216.15459           216.15459           406.06546           406.06546           120.59785            22.50902
          5477.27360             0.87815             0.92248           217.17929           217.17929           406.79669           406.79669           117.49772            22.11225
          5477.42600             0.83819             0.93188           221.02275           221.02275           407.71817           407.71817           114.35011            21.62142
          5477.57840             0.89369             0.93807           223.00426           223.00426           413.91888           413.91888           114.51162            19.17485
          5477.73080             0.87098             0.93984           225.09071           225.09071           420.01004           420.01004           117.38455            19.80708
          5477.88320             0.80743             0.94039           223.43919           223.43919           425.04324           425.04324           123.35278            22.19853
          5478.03560             0.85672             0.94003           224.85541           224.85541           424.77646           424.77646           129.56483            21.90618
          5478.18800             0.84147             0.93768           226.80511           226.80511           422.93439           422.93439           127.85001            21.44340
          5478.34040             0.89988             0.93923           228.82561           228.82561           420.24097           420.24097           123.98827            21.36640
          5478.49280             0.90119          -999.25000           229.29901           229.29901           417.78503           417.78503           124.83298            23.47306
          5478.64520             0.88152          -999.25000           224.45285           224.45285           416.98474           416.98474           122.33569            23.38352
          5478.79760             0.86375             0.92623           220.94550           220.94550           417.29999           417.29999           115.82617            23.50756
          5478.95000             0.81225             0.91648           221.13364           221.13364           415.54166           415.54166           113.74778            23.34427
          5479.10240             0.84092             0.91666           226.27557           226.27557           409.42892           409.42892           116.26039            24.85902
          5479.25480             0.69562          -999.25000           224.94716           224.94716           399.60236           399.60236           117.74303            25.00074
          5479.40720             0.80365          -999.25000           219.63486           219.63486           392.33517           392.33517           117.46432            25.24611
          5479.55960             0.90071          -999.25000           215.22346           215.22346           389.96564           389.96564           116.57378          -999.25000
          5479.71200             0.87674          -999.25000           216.84119           216.84119           392.70410           392.70410           117.69083          -999.25000
          5479.86440             0.86557          -999.25000           222.64943           222.64943           397.66736           397.66736           124.39568            22.06355
          5480.01680             0.87636          -999.25000           225.97630           225.97630           404.71024           404.71024           132.69205            31.58327
          5480.16920             0.90726          -999.25000           230.75604           230.75604           412.50635           412.50635           137.31459            27.69369
          5480.32160             0.90520          -999.25000           240.43593           240.43593           419.81146           419.81146           140.20200            34.54572
          5480.47400             0.74854          -999.25000           247.31314           247.31314           425.19775           425.19775           145.27817            39.48587
          5480.62640             0.65608          -999.25000           249.19814           249.19814           427.68536           427.68536           150.89862            17.64941
          5480.77880             0.86178          -999.25000           243.24326           243.24326           427.66641           427.66641           153.22115            18.54001
          5480.93120             0.91600          -999.25000           238.75523           238.75523           427.51340           427.51340           153.26669            30.86762
          5481.08360             0.89861          -999.25000           240.33916           240.33916           429.67996           429.67996           151.05556            33.76532
          5481.23600             0.83659          -999.25000           240.78542           240.78542           434.20505           434.20505           147.96526            29.47519
          5481.38840             0.92013          -999.25000           243.16997           243.16997           440.90146           440.90146           147.65593            30.19250
          5481.54080             0.85468             0.95896           241.35081           241.35081           445.71655           445.71655           148.26485            32.24155
          5481.69320             0.87681             0.95541           240.67017           240.67017           449.48050           449.48050           146.60075            33.90095
          5481.84560             0.92572             0.94675           239.89886           239.89886           451.50757           451.50757           141.61966            34.45498
          5481.99800             0.89644             0.94456           242.75981           242.75981           453.59320           453.59320           136.60776            34.31672
          5482.15040          -999.25000             0.95240           247.85687           247.85687           454.78174           454.78174           134.52002            39.65468
          5482.30280          -999.25000             0.95304           251.64206           251.64206           455.35263           455.35263           136.84007            40.51125
          5482.45520          -999.25000             0.95055           249.74712           249.74712           457.03778           457.03778           142.32309            41.93237
          5482.60760             0.73137             0.95229           241.18935           241.18935           459.18567           459.18567           144.28773            41.47062
          5482.76000             0.88226             0.94438           237.99466           237.99466           460.94339           460.94339           142.34175            40.34815
          5482.91240             0.92469             0.93924           239.00508           239.00508           462.10135           462.10135           141.21405            40.44178
          5483.06480             0.86055             0.93178           238.75830           238.75830           462.77460           462.77460           145.30132            40.39317
          5483.21720             0.82832             0.91951           231.87955           231.87955           463.64227           463.64227           153.50046            40.56620
          5483.36960             0.79089             0.90265           226.76218           226.76218           463.55103           463.55103           156.69833            39.49532
          5483.52200             0.76439             0.81343           226.64453           226.64453           460.84460           460.84460           154.74911            41.84192
          5483.67440             0.64274             0.79780           233.23898           233.23898           460.34406           460.34406           149.49022            46.13760
          5483.82680             0.66618             0.83524           235.12621           235.12621           458.06430           458.06430           140.23264            46.52592
          5483.97920          -999.25000             0.89491           232.97391           232.97391           456.59155           456.59155           136.97583            47.49640
          5484.13160          -999.25000             0.94278           226.20309           226.20309           453.46481           453.46481           137.76280            47.42880
          5484.28400          -999.25000             0.96842           222.02434           222.02434           453.43185           453.43185           135.13095            47.22931
          5484.43640          -999.25000             0.97759           224.50854           224.50854           456.21722           456.21722           136.30421            44.43675
          5484.58880             0.87808             0.96827           233.01756           233.01756           456.30661           456.30661           137.48189            44.13348
          5484.74120             0.89204             0.96558           239.73369           239.73369           454.72223           454.72223           131.67674            43.78316
          5484.89360             0.90042             0.94703           242.86957           242.86957           453.07166           453.07166           130.05858            45.56248
          5485.04600             0.88644             0.93977           240.49547           240.49547           455.45724           455.45724           135.42259            45.01704
          5485.19840             0.89803             0.95679           241.49307           241.49307           458.67032           458.67032           138.63985            44.77649
          5485.35080             0.90963             0.96833           241.23053           241.23053           461.25555           461.25555           138.00507            44.37634
          5485.50320             0.90435             0.96902           240.70863           240.70863           461.77658           461.77658           134.95816            44.96981
          5485.65560             0.88689             0.97138           237.65602           237.65602           462.47018           462.47018           134.29330            45.30148
          5485.80800             0.85754             0.97635           239.92558           239.92558           463.78442           463.78442           137.59576            46.82379
          5485.96040             0.90368             0.97405           242.83540           242.83540           466.83868           466.83868           139.62910            48.89790
          5486.11280             0.91965             0.96686           250.61139           250.61139           471.21356           471.21356           140.80275            49.03959
          5486.26520             0.87299             0.95961           261.11502           261.11502           475.86584           475.86584           145.97038            49.01165
          5486.41760             0.82733             0.95260           269.52975           269.52975           477.51450           477.51450           153.16901            47.80216
          5486.57000             0.74918             0.94603           265.67477           265.67477           476.40137           476.40137           153.67503            48.79313
          5486.72240             0.72896             0.95614           257.73175           257.73175           473.52618           473.52618           147.19867            50.21534
          5486.87480             0.78441             0.95632           255.71666           255.71666           472.01196           472.01196           142.76080            52.83282
          5487.02720             0.82165             0.95468           260.47107           260.47107           473.09232           473.09232           143.34117            54.26793
          5487.17960             0.86051             0.95421           265.95096           265.95096           476.32950           476.32950           141.30704            56.55946
          5487.33200             0.87368             0.94659           265.52994           265.52994           480.91064           480.91064           133.71048            57.41227
          5487.48440             0.89167             0.93786           262.59821           262.59821           482.08768           482.08768           128.62503            59.41822
          5487.63680             0.89433             0.91613           260.88519           260.88519           475.05209           475.05209           130.02240            60.33184
          5487.78920             0.88437             0.86774           257.50638           257.50638           459.63068           459.63068           129.94545            62.13258
          5487.94160             0.88200             0.84425           254.98885           254.98885           443.67633           443.67633           126.25794            64.50581
          5488.09400             0.84510             0.80650           244.85289           244.85289           435.50995           435.50995           125.62746            65.45723
          5488.24640             0.84115             0.77982           244.86487           244.86487           436.65622           436.65622           125.66451            65.51471
          5488.39880             0.74625             0.81026           240.19113           240.19113           442.96527           442.96527           123.37254            65.23717
          5488.55120             0.84074             0.88892           238.49948           238.49948           447.25909           447.25909           119.26630            64.76148
          5488.70360             0.89090             0.91612           229.60124           229.60124           450.72903           450.72903           118.08350            62.17117
          5488.85600             0.85281             0.91845           232.10605           232.10605           451.62775           451.62775           119.28201            61.15808
          5489.00840             0.83866             0.90593           231.46939           231.46939           453.24002           453.24002           116.32523            60.17322
          5489.16080             0.82178          -999.25000           229.84103           229.84103           453.40649           453.40649           114.44373            59.25473
          5489.31320             0.73142          -999.25000           222.06960           222.06960           453.45471           453.45471           116.91637            57.16760
          5489.46560             0.77007          -999.25000           217.01280           217.01280           453.17941           453.17941           117.65980            48.35652
          5489.61800          -999.25000          -999.25000           210.64928           210.64928           452.28952           452.28952           115.53271            42.20652
          5489.77040          -999.25000          -999.25000           209.69928           209.69928           452.05371           452.05371           113.31810            34.22585
          5489.92280             0.84002          -999.25000           215.99240           215.99240           454.81018           454.81018           108.46517            33.66332
          5490.07520             0.88664          -999.25000           225.84789           225.84789           460.64789           460.64789           101.89720            33.05860
          5490.22760             0.92559          -999.25000           233.49420           233.49420           468.27133           468.27133            99.33281            32.49799
          5490.38000             0.91870          -999.25000           237.97768           237.97768           473.71783           473.71783           102.34286            31.69981
          5490.53240             0.89873          -999.25000           242.70264           242.70264           475.02823           475.02823           108.09467            28.71983
          5490.68480             0.83671          -999.25000           244.16692           244.16692           472.41269           472.41269           113.29337            27.98252
          5490.83720             0.73053          -999.25000           244.56088           244.56088           468.01880           468.01880           115.92654            24.33520
          5490.98960             0.83170          -999.25000           243.48932           243.48932           464.62012           464.62012           116.92298            26.53317
          5491.14200             0.87997             0.73047           240.59561           240.59561           457.21536           457.21536           119.87643            29.43656
          5491.29440             0.80847             0.64592           243.46893           243.46893           450.24780           450.24780           126.01611            35.49015
          5491.44680          -999.25000             0.63701           244.13477           244.13477           444.86371           444.86371           131.39075            36.49820
          5491.59920          -999.25000             0.66523           247.14072           247.14072           446.29471           446.29471           131.90398            36.82284
          5491.75160          -999.25000             0.74050           240.79694           240.79694           447.75635           447.75635           129.98099            37.40853
          5491.90400          -999.25000             0.84795           237.99484           237.99484           450.67154           450.67154           130.73674            38.34074
          5492.05640          -999.25000             0.91206           234.72974           234.72974           455.22379           455.22379           132.82513            43.92888
          5492.20880          -999.25000             0.93411           234.37154           234.37154           462.32492           462.32492           132.57948            47.18125
          5492.36120          -999.25000             0.94172           235.22231           235.22231           467.09753           467.09753           132.75862            65.17608
          5492.51360          -999.25000             0.95503           240.87231           240.87231           470.36008           470.36008           133.32840            65.18113
          5492.66600          -999.25000             0.95923           246.43700           246.43700           472.93488           472.93488           134.29771            63.50248
          5492.81840             0.90964             0.95903           250.10115           250.10115           476.34055           476.34055           134.98627            60.43007
          5492.97080             0.91020             0.96032           247.36835           247.36835           478.48911           478.48911           131.44249            59.08099
          5493.12320             0.93888             0.95664           244.00787           244.00787           479.85980           479.85980           127.89919            59.32398
          5493.27560             0.95390             0.95685           240.78947           240.78947           479.89423           479.89423           126.82039            59.94753
          5493.42800             0.93756             0.96208           243.46484           243.46484           479.50327           479.50327           126.95932            60.09438
          5493.58040             0.90914             0.96601           248.13081           248.13081           478.94388           478.94388           129.04672            57.67377
          5493.73280             0.88126             0.96518           248.41418           248.41418           477.84244           477.84244           131.33356            55.38826
          5493.88520             0.89143             0.94931           247.67789           247.67789           473.84674           473.84674           131.62640            53.58013
          5494.03760             0.88130             0.93485           244.52512           244.52512           462.90869           462.90869           131.18137            53.45150
          5494.19000             0.92570             0.89547           237.81764           237.81764           449.54678           449.54678           132.28156            53.37422
          5494.34240             0.91105             0.78077           225.68385           225.68385           437.56763           437.56763           132.94189            53.58360
          5494.49480             0.88532             0.88011           214.37692           214.37692           427.46481           427.46481           129.75960            51.70808
          5494.64720             0.91713          -999.25000           205.24165           205.24165           415.05646           415.05646           121.17050            39.53301
          5494.79960             0.96037          -999.25000           201.06380           201.06380           403.98694           403.98694           111.65776            37.44748
          5494.95200             0.92687          -999.25000           200.90594           200.90594           397.60458           397.60458           103.20727            36.15081
          5495.10440             0.92336          -999.25000           205.02887           205.02887           397.48346           397.48346            95.39967            35.74042
          5495.25680             0.96152             0.95765           209.86026           209.86026           399.60934           399.60934            91.63229            34.18961
          5495.40920             0.96390             0.95832           212.27998           212.27998           403.06836           403.06836            89.77178            25.70157
          5495.56160             0.96570             0.96415           214.55101           214.55101           404.62936           404.62936            91.80444            24.83981
          5495.71400             0.95109             0.96062           211.69421           211.69421           403.77939           403.77939            97.59852            23.94589
          5495.86640             0.91814             0.92378           204.25015           204.25015           397.29239           397.29239            98.86597            20.42069
          5496.01880             0.93672          -999.25000           194.47748           194.47748           386.28726           386.28726            91.48009            20.45906
          5496.17120             0.96143          -999.25000           185.35735           185.35735           371.55670           371.55670            80.35096            22.82517
          5496.32360             0.95502          -999.25000           178.29587           178.29587           360.13480           360.13480            72.55733            20.93235
          5496.47600             0.94820          -999.25000           173.41103           173.41103           353.61514           353.61514            65.79858            20.70460
          5496.62840             0.96902          -999.25000           171.53600           171.53600           354.99338           354.99338            58.68369            18.56134
          5496.78080             0.97490          -999.25000           173.63446           173.63446           364.84512           364.84512            56.01420            17.81796
          5496.93320             0.97185          -999.25000           177.52805           177.52805           383.06567           383.06567            58.75806            15.32820
          5497.08560             0.93522             0.88493           190.74013           190.74013           404.66223           404.66223            61.68323            13.50519
          5497.23800             0.87319             0.94039           208.97060           208.97060           425.89868           425.89868            62.17028            12.00487
          5497.39040             0.89538             0.95831           232.65004           232.65004           441.01486           441.01486            63.36348            11.66929
          5497.54280          -999.25000             0.96042           247.28180           247.28180           447.31595           447.31595            69.49053            10.30232
          5497.69520          -999.25000             0.95125           245.60492           245.60492           446.34851           446.34851            80.96004             9.62096
          5497.84760             0.78949             0.93587           236.66815           236.66815           442.97958           442.97958            95.24282             8.51153
          5498.00000             0.86891             0.94515           228.92297           228.92297           440.73004           440.73004           109.80893             7.85154
          5498.15240             0.88810             0.94965           229.01004           229.01004           437.76791           437.76791           122.86105             8.13473
          5498.30480             0.84145             0.95263           224.23283           224.23283           430.18588           430.18588           132.52907             8.43185
          5498.45720             0.70423             0.95536           218.07590           218.07590           418.85126           418.85126           131.96092             9.92558
          5498.60960             0.82041          -999.25000           210.46315           210.46315           398.60809           398.60809           124.98866            10.87728
          5498.76200          -999.25000          -999.25000           207.16277           207.16277           384.49026           384.49026           122.90364            11.48026
          5498.91440          -999.25000          -999.25000           198.95676           198.95676           374.27896           374.27896           122.69717            12.64743
          5499.06680          -999.25000          -999.25000           190.27557           190.27557           373.57788           373.57788           117.53225            14.78809
          5499.21920             0.92168          -999.25000           180.45404           180.45404           371.82144           371.82144           107.65433            16.63663
          5499.37160             0.92509          -999.25000           176.33958           176.33958           370.57336           370.57336            98.82175            23.39063
          5499.52400             0.91502             0.78121           174.16711           174.16711           370.48575           370.48575            93.08329            29.73655
          5499.67640             0.92489             0.80707           175.04808           175.04808           372.45932           372.45932            84.20464            29.78635
          5499.82880             0.94606             0.78654           179.12206           179.12206           377.13184           377.13184            71.92672            23.17229
          5499.98120             0.91558          -999.25000           188.31383           188.31383           382.42261           382.42261            63.04683            20.24640
          5500.13360             0.87392          -999.25000           196.93153           196.93153           387.82428           387.82428            61.14244            12.49864
          5500.28600             0.86961             0.83810           208.47835           208.47835           396.28745           396.28745            66.88402            12.63235
          5500.43840             0.85416             0.85744           212.43503           212.43503           412.01630           412.01630            74.68679            12.26441
          5500.59080             0.88086             0.90745           214.37192           214.37192           428.68185           428.68185            79.35674            11.33300
          5500.74320             0.80917             0.92181           207.13417           207.13417           440.21884           440.21884            82.60483             8.95253
          5500.89560             0.84492             0.89822           204.46849           204.46849           443.41879           443.41879            83.02008             8.63564
          5501.04800             0.78233             0.89431           204.72598           204.72598           447.41730           447.41730            81.12238             8.69359
          5501.20040             0.78854             0.90177           209.68652           209.68652           451.39090           451.39090            80.72384             8.64233
          5501.35280             0.81751             0.89869           211.00961           211.00961           451.88861           451.88861            79.48424             8.81348
