#            DEPT         ROP5         P16H         P22H         P28H         P34H         P40H         A28H         A34H         A40H           GR         ROBB         TNPH         DRHB         DCAV          PEB          TVD 
#                  (DRILLING_)     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])  (DnMWorkfl) 
#                         (RT)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RT) 
#                        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in) 
~ASCII
        5901.0804      69.7978       4.0951       4.0044       3.9488       3.9259       3.9064       4.7968       4.7951       4.8098      85.6007    2191.3560      43.8629     161.5879     282.6757      33.7063    3459.2070
        5901.2328     168.5047       4.0752       3.9881       3.9350       3.9166       3.9042       4.7659       4.7734       4.7908      84.4940    2189.3300      41.7478     152.7945     281.2096      34.2093    3459.3530
        5901.3852      78.1231       4.0682       4.0169       3.9814       3.9732       3.9789       4.7211       4.7138       4.7062      83.0461    2125.2490      43.2189     109.0297     277.9703      36.7043    3459.4930
        5901.5376      61.4518       3.9679       3.9537       3.9327       3.9193       3.9202       4.6489       4.6386       4.6412      82.7784    2089.3850      41.8585      96.7727     276.9740      37.0657    3459.6390
        5901.6900      54.6961       3.8395       3.8031       3.7745       3.7577       3.7465       4.6587       4.6577       4.6539      82.7335    2077.2990      45.0714      92.3704     277.2569      37.0061    3459.7830
        5901.8424      50.9242       3.8914       3.8263       3.7852       3.7635       3.7408       4.6487       4.6324       4.6075      84.2941    2126.8220      41.1225     128.4265     280.5804      35.1295    3459.9310
        5901.9948      34.5502       3.9549       3.8813       3.8429       3.8239       3.7941       4.6372       4.6104       4.5716      85.1421    2149.7560      39.3894     133.4252     280.5739      35.3929    3460.0730
        5902.1472      29.7914       4.0010       3.9328       3.9018       3.8916       3.8694       4.6293       4.5969       4.5470      85.5166    2147.7630      42.9270     129.2822     278.6006      35.7196    3460.2200
        5902.2996      25.8619       4.0243       3.9641       3.9404       3.9368       3.9206       4.5957       4.5757       4.5440      86.3173    2121.3730      42.3283     111.7903     276.4181      37.3406    3460.3650
        5902.4520      21.9524       3.9527       3.9013       3.8706       3.8576       3.8439       4.6091       4.5952       4.5739      86.6579    2091.3160      44.6397      99.2317     275.6886      38.3267    3460.5120
        5902.6044      20.2952       3.8795       3.8299       3.7973       3.7929       3.8016       4.6191       4.5902       4.5607      86.9611    2077.1710      42.3451      91.1799     275.9565      39.4951    3460.6570
        5902.7568      18.6837       3.8384       3.8001       3.7634       3.7443       3.7423       4.5822       4.5605       4.5650      86.3707    2060.1820      46.7112      83.3083     275.1396      40.6152    3460.8030
